IRSZ;nev;utotag;ker
1163;Tolnay Károly;utca;XVI
1138;Tom Lantos;sétány;XIII
1116;Tomaj;utca;XI
1173;Tóimalom;utca;XVII
1044;Tomori;utca;IV
1131;Tomori;utca;XIII
1138;Tomori;utca;XIII
1138;Tomori;köz;XIII
1221;Tomori Pál;utca;XXII
1044;Tompa;utca;IV
1094;Tompa;utca;IX
1191;Tompa;utca;XIX
1202;Tompa;utca;XX
1214;Tompa;utca;XXI
1221;Tompa;utca;XXII
1202;Tompa;köz;XX
1029;Tompa Mihály;utca;II
1039;Tompa Mihály;utca;III
1154;Tompa Mihály;utca;XV
1183;Tompa Mihály;utca;XVIII
1239;Tompaház;utca;XXIII
1203;Topánka;utca;XX
1028;Tópart;köz;II
1028;Tópart;utca;II
1164;Tópart;utca;XVI
1188;Topáz;utca;XVIII
1131;Topolya;utca;XIII
1213;Toportyán;utca;XXI
1118;Torbágy;utca;XI
1029;Torda;utca;II
1182;Torda;utca;XVIII
1202;Torda;utca;XX
1125;Tordai;utca;XII
1161;Tordai;utca;XVI
1221;Tordai;út;XXII
1116;Torma;utca;XI
1031;Torma Károly;utca;III
1124;Tornalja;utca;XII
1119;Tornagörgő;utca;XI
1113;Tornavár;utca;XI
1141;Tornóc;utca;XIV
1026;Torockó;tér;II
1026;Torockó;utca;II
1182;Torockó;utca;XVIII
1202;Torockó;utca;XX
1026;Torockó;köz;II
1145;Torontál;utca;XIV
1201;Torontál;utca;XX
1037;Toronya;utca;III
1037;Toronya;köz;III
1098;Toronyház;utca;IX
1171;Torzsa;utca;XVII
1238;Tószeg;utca;XXIII
1028;Tótasszonyi;út;II
1201;Tótfalusi Kis Miklós;sétány;XX
1116;Tóth Ágoston;utca;XI
1048;Tóth Aladár;utca;IV
1183;Tóth Árpád;utca;XVIII
1195;Tóth Árpád;utca;XIX
1014;Tóth Árpád;sétány;I
1155;Tóth István;utca;XV
1222;Tóth József;utca;XXII
1097;Tóth Kálmán;utca;IX
1122;Tóth Lőrinc;utca;XII
1126;Tóth Lőrinc;utca;XII
1112;Tóváros;út;XI
1108;Tóvirág;utca;X
1239;Tő;utca;XXIII
1112;Töhötöm;utca;XI
1183;Töhötöm;utca;XVIII
1029;Töhötöm vezér;utca;II
1223;Tőke;utca;XXII
1028;Tökhegyi;út;II
1106;Tölcsér;utca;X
1188;Tölgy;utca;XVIII
1213;Tölgyes;út;XXI
1182;Tölgyesi;utca;XVIII
1188;Tölgyfa;köz;XVIII
1027;Tölgyfa;utca;II
1165;Tölgyfa;utca;XVI
1165;Töltény;utca;XVI
1097;Töltés;köz;IX
1151;Töltés;tér;XV
1151;Töltés;utca;XV
1182;Tömb;utca;XVIII
1238;Tömlős;utca;XXIII
1083;Tömő;utca;VIII
1025;Tömörkény;utca;II
1112;Tömös;utca;XI
1225;Tőr;utca;XXII
1112;Törcsvár;utca;XI
1238;Töretlen;utca;XXIII
1038;Törköly;utca;III
1221;Törley;tér;XXII
1152;Törő;utca;XV
1023;Török;utca;II
1191;Török;utca;XIX
1224;Török;utca;XXII
1238;Török;utca;XXIII
1238;Török;köz;XXIII
1182;Török Bálint;utca;XVIII
1223;Török Bálint;utca;XXII
1201;Török Flóris;utca;XX
1203;Török Flóris;utca;XX
1204;Török Flóris;utca;XX
1046;Török Ignác;utca;IV
1093;Török Pál;utca;IX
1112;Törökbálinti;út;XI
1121;Törökbálinti;út;XII
1087;Törökbecse;utca;VIII
1037;Törökkő;utca;III
1145;Törökőr;utca;XIV
1155;Törökszegfű;tér;XV
1118;Törökugrató;utca;XI
1116;Törökverő;út;XI
1022;Törökvész;út;II
1025;Törökvész;út;II
1026;Törökvész;lejtő;II
1124;Törpe;utca;XII
1171;Törpegém;utca;XVII
1223;Törpeharcsa;utca;XXII
1188;Törvény;utca;XVIII
1032;Törzs;utca;III
1022;Tövis;utca;II
1026;Tövis;utca;II
1213;Tövis;utca;XXI
1221;Tövis;utca;XXII
1186;Tövishát;utca;XVIII
1225;Tőzeg;utca;XXII
1211;Transzformátorgyár;utca;XXI
1088;Trefort;utca;VIII
1183;Trencsén;utca;XVIII
1202;Trencsén;utca;XX
1125;Trencséni;utca;XII
1221;Trencséni;utca;XXII
1026;Trombitás;út;II
1031;Trófea;utca;III
1205;Tuba;utca;XX
1171;Tubarózsa;utca;XVII
1029;Tujafa;utca;II
1022;Tulipán;utca;II
1038;Tulipán;utca;III
1184;Tulipán;utca;XVIII
1194;Tulipán;utca;XIX
1195;Tulipán;utca;XIX
1213;Tulipán;utca;XXI
1161;Tulipánfa;utca;XVI
1046;Tungsram;utca;IV
1172;Tura;utca;XVII
1149;Turán;tér;XIV
1149;Turán;utca;XIV
1023;Turbán;utca;II
1138;Turbina;utca;XIII
1238;Túri István;utca;XXIII
1025;Turista;út;II
1239;Turján;köz;XXIII
1152;Turjános;körút;XV
1116;Túrkeve;utca;XI
1138;Turóc;utca;XIII
1222;Turóci;utca;XXII
1212;Turóci Balázs;utca;XXI
1028;Turul;köz;II
1029;Turul;utca;II
1239;Tusa;utca;XXIII
1182;Tusnád;utca;XVIII
1202;Tusnád;utca;XX
1125;Tusnádi;utca;XII
1125;Tusnádi;köz;XII
1133;Tutaj;utca;XIII
1213;Tutajos;utca;XXI
1106;Túzok;utca;X
1106;Túzok;köz;X
1183;Tű;utca;XVIII
1121;Tücsök;utca;XII
1054;Tüköry;utca;V
1165;Tűlevél;utca;XVI
1194;Tülök;utca;XIX
1183;Tünde;utca;XVIII
1121;Tündér;lépcső;XII
1125;Tündér;lépcső;XII
1125;Tündér;utca;XII
1106;Tündérfürt;utca;X
1121;Tündérhegyi;út;XII
1125;Tündérkert;utca;XII
1016;Tündérlaki;mélyút;I
1038;Tündérliget;utca;III
1225;Tündérrózsa;utca;XXII
1037;Tündérvár;utca;III
1031;Tündérvirág;utca;III
1023;Türbe;tér;II
1188;Türkiz;utca;XVIII
1046;Türr István;utca;IV
1052;Türr István;utca;V
1026;Tüske;utca;II
1026;Tüske;köz;II
1038;Tüskés;utca;III
1106;Tűzálló;köz;X
1038;Tüzér;utca;III
1134;Tüzér;utca;XIII
1185;Tüzér;utca;XVIII
1222;Tüzér;utca;XXII
1039;Tűzföld;utca;III
1118;Tűzkő;utca;XI
1094;Tűzliliom;park;IX
1223;Tűzliliom;utca;XXII
1224;Tűzmester;utca;XXII
1094;Tűzoltó;utca;IX
1044;Tűztövis;utca;IV
1225;Tűzvirág;utca;XXII
1142;Udvard;utca;XIV
1194;Udvarhely;utca;XIX
1202;Udvarhely;utca;XX
1162;Udvarhelyi;utca;XVI
1238;Ugarszél;út;XXIII
1126;Ugocsa;utca;XII
1185;Ugocsa;utca;XVIII
1105;Ugor;utca;X
1044;Ugró Gyula;sor;IV
1118;Ugron Gábor;utca;XI
1173;Új;utca;XVII
1238;Új élet;utca;XXIII
1162;Újarad;utca;XVI
1116;Új barázda;utca;XI
1104;Újház;utca;X
1119;Újházy;utca;XI
1108;Újhegy;park;X
1108;Újhegyi;sétány;X
1108;Újhegyi;út;X
1046;Újkisház;utca;IV
1163;Új Kőbánya;utca;XVI
1173;Újlak;utca;XVII
1173;Újlak;köz;XVII
1192;Újlaki;utca;XIX
1038;Újliget;sétány;III
1174;Újmajori;utca;XVII
1039;Újmegyeri;tér;III
1043;Újpalotai;út;IV
1138;Újpalotai;út;XIII
1133;Újpesti;rakpart;XIII
1137;Újpesti;rakpart;XIII
1028;Újsor;utca;II
1163;Újszász;utca;XVI
1165;Újszász;utca;XVI
1172;Újszilvás;utca;XVII
1237;Újtelep;út;XXIII
1037;Újvár;utca;III
1144;Újváros;park;XIV
1145;Újvidék;tér;XIV
1145;Újvidék;utca;XIV
1182;Újvidék;utca;XVIII
1194;Újvidék;utca;XIX
1145;Újvidék;sétány;XIV
1145;Újvilág;utca;XIV
1113;Ulászló;utca;XI
1114;Ulászló;utca;XI
1142;Ungvár;utca;XIV
1185;Ungvár;utca;XVIII
1194;Ungvár;utca;XIX
1142;Ungvár;köz;XIV
1044;Ungvári;utca;IV
1161;Ungvári;utca;XVI
1213;Ungvári;utca;XXI
1222;Ungvári;utca;XXII
1131;Unoka;utca;XIII
1028;Úrbéres;utca;II
1014;Úri;utca;I
1036;Uszály;utca;III
1173;Uszoda;utca;XVII
1138;Úszódaru;utca;XIII
1025;Utas;utca;II
1143;Utász;utca;XIV
1237;Útilapu;utca;XXIII
1039;Utód;utca;III
1046;Úttörő;utca;IV
1225;Úttörők;útja;XXII
1183;Úz;utca;XVIII
1182;Uzsok;tér;XVIII
1204;Uzsok;utca;XX
1029;Uzsoki;utca;II
1142;Uzsoki;utca;XIV
1145;Uzsoki;utca;XIV
1213;Uzsoki;utca;XXI
1037;Üde;utca;III
1021;Üdülő;út;II
1044;Üdülő;sor;IV
1048;Ügető;utca;IV
1122;Ügyész;utca;XII
1082;Üllői;út;VIII
1085;Üllői;út;VIII
1089;Üllői;út;VIII
1091;Üllői;út;IX
1101;Üllői;út;X
1107;Üllői;út;X
1181;Üllői;út;XVIII
1182;Üllői;út;XVIII
1183;Üllői;út;XVIII
1184;Üllői;út;XVIII
1185;Üllői;út;XVIII
1191;Üllői;út;XIX
1193;Üllői;út;XIX
1195;Üllői;út;XIX
1101;Üllői;köz;X
1188;Ültetvény;utca;XVIII
1214;Űrhajós;utca;XXI
1141;Ürmény;utca;XIV
1112;Üröm;utca;XI
1037;Ürömhegyi;út;III
1037;Ürömhegyi;lejtő;III
1023;Ürömi;utca;II
1038;Ürömi;út;III
1023;Ürömi;köz;II
1038;Üst;utca;III
1023;Üstökös;utca;II
1027;Üstökös;utca;II
1139;Üteg;utca;XIII
1112;Ütköző;sor;XI
1204;Üveges;utca;XX
1028;Üvegház;utca;II
1163;Üzbég;utca;XVI
1172;V;utca;XVII
1223;V;utca;XXII
1224;V;utca;XXII
1224;V;utca;XXII
1151;Vácbottyán;utca;XV
1151;Vácduka;tér;XV
1151;Vácduka;utca;XV
1151;Vácegres;utca;XV
1151;Váchartyán;utca;XV
1044;Váci;út;IV
1047;Váci;út;IV
1052;Váci;utca;V
1056;Váci;utca;V
1062;Váci;út;VI
1132;Váci;út;XIII
1133;Váci;út;XIII
1134;Váci;út;XIII
1138;Váci;út;XIII
1139;Váci;út;XIII
1031;Váci Mihály;tér;III
1173;Vackor;utca;XVII
1151;Vácrátót;tér;XV
1028;Vadalma;utca;II
1021;Vadaskerti;utca;II
1221;Vadász;forduló;XXII
1054;Vadász;utca;V
1112;Vadászhegyi;utca;XI
1239;Vadászkürt;utca;XXIII
1037;Vadászles;utca;III
1028;Vadetető;utca;II
1239;Vadevezős;utca;XXIII
1213;Vadgalamb;utca;XXI
1044;Vadgesztenye;utca;IV
1046;Vadgesztenye;utca;IV
1173;Vadkacsa;utca;XVII
1184;Vadkert;utca;XVIII
1028;Vadkörte;utca;II
1223;Vadlúd;utca;XXII
1037;Vadóc;utca;III
1112;Vadon;utca;XI
1026;Vadorzó;utca;II
1237;Vadőr;utca;XXIII
1238;Vadréce;utca;XXIII
1037;Vadrepce;köz;III
1239;Vadrezeda;köz;XXIII
1022;Vadrózsa;utca;II
1162;Vadruca;utca;XVI
1106;Vadszőlő;utca;X
1141;Vadvirág;utca;XIV
1239;Vadvíz;utca;XXIII
1133;Vág;utca;XIII
1155;Vág;utca;XV
1183;Vág;utca;XVIII
1201;Vág;utca;XX
1212;Vág;utca;XXI
1135;Vágány;utca;XIII
1142;Vágány;utca;XIV
1164;Vágás;utca;XVI
1113;Vágfarkasd;utca;XI
1151;Vághó Ferenc;utca;XV
1171;Vági;utca;XVII
1239;Vágó;utca;XXIII
1239;Vágó;köz;XXIII
1097;Vágóhíd;utca;IX
1192;Vágóhíd;utca;XIX
1201;Vágóhíd;utca;XX
1215;Vágóhíd;utca;XXI
1222;Vágóhíd;utca;XXII
1237;Vágóhíd;utca;XXIII
1141;Vágsellye;utca;XIV
1141;Vágújhely;utca;XIV
1119;Vahot;utca;XI
1116;Vajda;utca;XI
1033;Vajda János;utca;III
1183;Vajda János;utca;XVIII
1181;Vajda Lajos;sétány;XVIII
1097;Vajda László;tér;IX
1089;Vajda Péter;utca;VIII
1101;Vajda Péter;utca;X
1082;Vajdahunyad;utca;VIII
1182;Vajdahunyad;utca;XVIII
1183;Vajk;utca;XVIII
1192;Vajk;utca;XIX
1029;Vajk fejedelem;utca;II
1055;Vajkay;utca;V
1111;Vak Bottyán;utca;XI
1165;Vak Bottyán;utca;XVI
1182;Vak Bottyán;utca;XVIII
1191;Vak Bottyán;utca;XIX
1193;Vak Bottyán;utca;XIX
1029;Vakond;utca;II
1038;Valéria;utca;III
1205;Valéria;utca;XX
1117;Váli;utca;XI
1113;Valkói;utca;XI
1106;Váltó;utca;X
1097;Váltó;köz;IX
1171;Váltóőr;utca;XVII
1032;Vályog;utca;III
1011;Vám;utca;I
1093;Vámház;körút;IX
1053;Vámház;körút;V
1163;Vámosgyörk;utca;XVI
1015;Vándor;utca;I
1181;Vándor Sándor;utca;XVIII
1173;Vanilia;utca;XVII
1171;Vannay József;utca;XVII
1048;Ványoló;utca;IV
1222;Vár;utca;XXII
1032;Váradi;utca;III
1035;Váradi;utca;III
1013;Váralja;utca;I
1146;Varannó;utca;XIV
1125;Varázs;utca;XII
1046;Varázséji Béla;tér;IV
1012;Várfok;utca;I
1172;Vargha Gyula;utca;XVII
1149;Varga Márton;park;XIV
1185;Varga Katalin;utca;XVIII
1213;Vargánya;utca;XXI
1103;Várgede;utca;X
1204;Vargyas;utca;XX
1028;Várhegy;utca;II
1145;Variházy Oszkár;utca;XIV
1181;Varjú;utca;XVIII
1182;Varjú;utca;XVIII
1213;Varjú;utca;XXI
1213;Varjú;köz;XXI
1194;Varjú Kálmán;utca;XIX
1112;Varjúháj;utca;XI
1112;Varjútövis;köz;XI
1182;Várkapitány;utca;XVIII
1013;Várkert;rakpart;I
1052;Vármegye;utca;V
1149;Várna;utca;XIV
1031;Városfal;köz;III
1031;Városfal;utca;III
1029;Városhatár;utca;II
1052;Városház;utca;V
1181;Városház;utca;XVIII
1195;Városház;tér;XIX
1221;Városház;tér;XXII
1152;Városkapu;utca;XV
1125;Városkúti;út;XII
1125;Városkúti;köz;XII
1068;Városligeti;fasor;VI
1071;Városligeti;fasor;VII
1146;Városligeti;körút;XIV
1122;Városmajor;utca;XII
1164;Varró;utca;XVI
1213;Varrógép;utca;XXI
1211;Varrógépgyár;utca;XXI
1031;Varsa;utca;III
1027;Varsányi;udvar;II
1027;Varsányi Irén;utca;II
1145;Varsó;utca;XIV
1171;Várvíz;utca;XVII
1028;Váry;köz;II
1088;Vas;utca;VIII
1211;Vas;utca;XXI
1225;Vas;utca;XXII
1044;Vas Gereben;utca;IV
1124;Vas Gereben;utca;XII
1183;Vas Gereben;utca;XVIII
1194;Vas Gereben;utca;XIX
1195;Vas Gereben;utca;XIX
1195;Vas Gereben;utca;XIX
1196;Vas Gereben;utca;XIX
1203;Vas Gereben;utca;XX
1203;Vas Gereben;utca;XX
1205;Vas Gereben;utca;XX
1214;Vas Gereben;utca;XXI
1214;Vas Gereben;köz;XXI
1173;Vasad;utca;XVII
1084;Vásár;utca;VIII
1194;Vásár;tér;XIX
1114;Vásárhelyi Pál;utca;XI
1102;Vásárló;utca;X
1188;Vásáros;tér;XVIII
1215;Vasas;utca;XXI
1086;Vasas;köz;VIII
1097;Vasbakter;köz;IX
1237;Vasfű;utca;XXIII
1158;Vasgolyó;utca;XV
1103;Vasgyár;utca;X
1097;Vaskapu;utca;IX
1202;Vaskapu;utca;XX
1101;Vaskő;utca;X
1181;Vaskút;utca;XVIII
1186;Vaskút;utca;XVIII
1101;Vasláb;utca;X
1184;Vaslemez;utca;XVIII
1214;Vasöntő;utca;XXI
1103;Vaspálya;utca;X
1105;Vaspálya;utca;X
1044;Vasrózsa;utca;IV
1038;Vasút;sor;III
1115;Vasút;utca;XI
1141;Vasút;sor;XIV
1142;Vasút;sor;XIV
1144;Vasút;sor;XIV
1147;Vasút;sor;XIV
1173;Vasút;sor;XVII
1174;Vasút;utca;XVII
1188;Vasút;utca;XVIII
1193;Vasút;utca;XIX
1202;Vasút;sor;XX
1204;Vasút;sor;XX
1212;Vasút;utca;XXI
1155;Vasutasház;utca;XV
1155;Vasutaskert;utca;XV
1155;Vasutastelep;utca;XV
1171;Vasútőr;utca;XVII
1047;Vasvári Pál;utca;IV
1061;Vasvári Pál;utca;VI
1155;Vasvári Pál;utca;XV
1181;Vasvári Pál;utca;XVIII
1116;Vasvirág;sor;XI
1184;Vattagyár;utca;XVIII
1081;Vay Ádám;utca;VIII
1225;Váza;utca;XXII
1141;Vazul;utca;XIV
1146;Vázsonyi Vilmos;sétány;XIV
1101;Vécs;köz;X
1162;Vecseház;utca;XVI
1239;Vecsés;út;XXIII
1185;Vecsési;utca;XVIII
1054;Vécsey;utca;V
1193;Vécsey;utca;XIX
1202;Vécsey;utca;XX
1204;Vécsey;utca;XX
1046;Vécsey;köz;IV
1171;Vecsey Ferenc;utca;XVII
1044;Vécsey Károly;utca;IV
1046;Vécsey Károly;utca;IV
1152;Vécsey Károly;utca;XV
1035;Veder;utca;III
1215;Védgát;utca;XXI
1163;Védő;utca;XVI
1182;Vedres Márk;utca;XVIII
1039;Vég;utca;III
1034;Végvár;utca;III
1116;Vegyész;utca;XI
1117;Vegyész;utca;XI
1225;Vegyszer;utca;XXII
1028;Véka;utca;II
1035;Velence;utca;III
1182;Véménd;utca;XVIII
1224;Vencel;utca;XXII
1025;Vend;utca;II
1172;Vendég;utca;XVII
1038;Vendel;utca;III
1096;Vendel;utca;IX
1096;Vendel;sétány;IX
1041;Venetianer;utca;IV
1042;Venetianer;utca;IV
1214;Vénusz;utca;XXI
1108;Venyige;utca;X
1162;Vép;utca;XVI
1039;Vera;utca;III
1116;Verbéna;utca;XI
1141;Verbó;utca;XIV
1124;Vércse;utca;XII
1182;Vércse;utca;XVIII
1213;Vércse;utca;XXI
1124;Vércse;köz;XII
1124;Veréb;utca;XII
1213;Veréb;utca;XXI
1222;Veréb;utca;XXII
1103;Verebély;utca;X
1181;Verebély;utca;XVIII
1025;Verecke;lépcső;II
1025;Verecke;út;II
1202;Vereckei;utca;XX
1025;Verecke;köz;II
1212;Vereckei;utca;XXI
1192;Vereckei;köz;XIX
1118;Verejték;utca;XI
1038;Verem;utca;III
1221;Vereskő;utca;XXII
1053;Veres Pálné;utca;V
1163;Veres Péter;út;XVI
1165;Veres Péter;út;XVI
1151;Veresegyházi;utca;XV
1163;Verespatak;utca;XVI
1023;Vérhalom;utca;II
1025;Vérhalom;tér;II
1025;Vérhalom;utca;II
1037;Verhovina;utca;III
1012;Vérmező;út;I
1212;Vermes Miklós;utca;XXI
1023;Veronika;utca;II
1182;Verőce;utca;XVIII
1165;Verőce;köz;XVI
1035;Verőfény;utca;III
1183;Vers;utca;XVIII
1185;Versec;utca;XVIII
1204;Versec;utca;XX
1021;Versec;sor;II
1222;Verseci;utca;XXII
1026;Verseghy Ferenc;utca;II
1076;Verseny;utca;VII
1087;Verseny;utca;VIII
1164;Vérszerződés;utca;XVI
1222;Vértanú;utca;XXII
1054;Vértanúk;tere;V
1046;Vértes Marcell;utca;IV
1213;Vértesi;utca;XXI
1239;Vésnök;utca;XXIII
1133;Véső;utca;XIII
1222;Vessző;utca;XXII
1212;Vesszősfia János;utca;XXI
1105;Veszprémi;utca;X
1046;Vetés;utca;IV
1239;Vetés;utca;XXIII
1213;Vető;utca;XXI
1162;Vezekény;utca;XVI
1162;Vezekény;köz;XVI
1029;Vezér;utca;II
1141;Vezér;utca;XIV
1144;Vezér;utca;XIV
1148;Vezér;utca;XIV
1149;Vezér;utca;XIV
1188;Vezér;utca;XVIII
1141;Vezérek;tere;XIV
1237;Vezér;utca;XXIII
1213;Vezeték;utca;XXI
1141;Vezseny;utca;XIV
1172;VI;utca;XVII
1224;VI;utca;XXII
1034;Viador;utca;III
1036;Viador;utca;III
1132;Victor Hugo;utca;XIII
1223;Vidám;utca;XXII
1164;Vidámvásár;utca;XVI
1164;Vidámverseny;utca;XVI
1172;Vidor;utca;XVII
1027;Vidra;utca;II
1084;Víg;utca;VIII
1222;Víg;utca;XXII
1051;Vigadó;tér;V
1051;Vigadó;utca;V
1137;Vígszínház;utca;XIII
1051;Vigyázó Ferenc;utca;V
1035;Vihar;utca;III
1221;Vihar;utca;XXII
1037;Viharhegyi;út;III
1224;Viharvédő;utca;XXII
1025;Vihorlát;utca;II
1213;Vihorlát;út;XXI
1172;VII;utca;XVII
1224;VII;utca;XXII
1172;VIII;utca;XVII
1224;VIII;utca;XXII
1101;Vika;köz;X
1181;Vikár Béla;utca;XVIII
1222;Villa;utca;XXII
1029;Villám;utca;II
1089;Villám;utca;VIII
1193;Villany;utca;XIX
1113;Villányi;út;XI
1114;Villányi;út;XI
1118;Villányi;út;XI
1193;Villanytelep;utca;XIX
1165;Villő;utca;XVI
1121;Vilma;út;XII
1223;Vilmos;utca;XXII
1024;Vince;utca;II
1113;Vincellér;utca;XI
1221;Vincellér;út;XXII
1028;Viola;utca;II
1042;Viola;utca;IV
1094;Viola;utca;IX
1162;Viola;utca;XVI
1194;Viola;utca;XIX
1195;Viola;utca;XIX
1203;Viola;utca;XX
1214;Viola;utca;XXI
1038;Virág;utca;III
1041;Virág;utca;IV
1042;Virág;utca;IV
1043;Virág;utca;IV
1045;Virág;utca;IV
1174;Virág;utca;XVII
1183;Virág;utca;XVIII
1222;Virág;utca;XXII
1026;Virág;árok;II
1037;Virág Benedek;utca;III
1201;Virág Benedek;utca;XX
1204;Virág Benedek;utca;XX
1112;Virágkertész;utca;XI
1213;Virágos;utca;XXI
1225;Virágoskert;utca;XXII
1037;Virágosnyereg;út;III
1239;Virágpatak;út;XXIII
1239;Virágvölgy;utca;XXIII
1239;Virágvölgy;köz;XXIII
1125;Virányos;út;XII
1125;Virányos;köz;XII
1144;Virradat;utca;XIV
1132;Visegrádi;utca;XIII
1133;Visegrádi;utca;XIII
1089;Visi Imre;utca;VIII
1186;Visnyovszky Lajos;utca;XVIII
1151;Visonta;utca;XV
1037;Visszatérő;utca;III
1037;Visszatérő;köz;III
1125;Visszhang;utca;XII
1027;Vitéz;utca;II
1225;Vitéz;utca;XXII
1238;Vitéz;utca;XXIII
1052;Vitkovics Mihály;utca;V
1031;Vitorla;utca;III
1213;Vitorlás;utca;XXI
1112;Vitorlázó;út;XI
1163;Vívó;utca;XVI
1138;Viza;utca;XIII
1138;Vizafogó;utca;XIII
1138;Vizafogó;sétány;XIII
1141;Vízakna;utca;XIV
1182;Vízakna;utca;XVIII
1037;Vízér;utca;III
1239;Vizes;utca;XXIII
1028;Vízesés;utca;II
1164;Vízesés;utca;XVI
1171;Vízforrás;utca;XVII
1162;Vízgát;utca;XVI
1173;Vízhordó;utca;XVII
1239;Vízi;utca;XXIII
1237;Víziboglárka;utca;XXIII
1106;Vízimalom;utca;X
1031;Vízimalom;sétány;III
1031;Vízimolnár;köz;III
1031;Vízimolnár;utca;III
1039;Víziorgona;utca;III
1203;Vízisport;utca;XX
1237;Vízisport;utca;XXIII
1027;Víziváros;tér;II
1028;Vízmosás;utca;II
1037;Vízmosás;utca;III
1037;Vízmosás;lejtő;III
1214;Vízmű;utca;XXI
1031;Víznyelő;utca;III
1185;Vízöntő;utca;XVIII
1117;Vízpart;utca;XI
1097;Víztorony;köz;IX
1193;Víztorony;utca;XIX
1238;Víztorony;tér;XXIII
1112;Vizsla;utca;XI
1171;Volán;utca;XVII
1026;Volkmann;utca;II
1188;Vonal;utca;XVIII
1192;Vonás;utca;XIX
1031;Vonat;utca;III
1112;Vöcsök;utca;XI
1238;Vöcsök;utca;XXIII
1112;Vőfély;utca;XI
1131;Vőlegény;utca;XIII
1021;Völgy;utca;II
1039;Völgy;utca;III
1212;Völgy;utca;XXI
1214;Völgy;utca;XXI
1223;Völgy;utca;XXII
1238;Völgyhajó;utca;XXIII
1104;Vörösdinka;utca;X
1213;Vörösbegy;utca;XXI
1025;Vörösberkenye;utca;II
1106;Vörösfenyő;utca;X
1033;Vöröskereszt;utca;III
1222;Vöröskereszt;utca;XXII
1126;Vöröskő;utca;XII
1221;Vöröskúti;határsor;XXII
1112;Vöröskúti;határsor;XI
1163;Vörösmajor;utca;XVI
1028;Vörösmarty;utca;II
1039;Vörösmarty;utca;III
1047;Vörösmarty;utca;IV
1051;Vörösmarty;tér;V
1064;Vörösmarty;utca;VI
1074;Vörösmarty;utca;VII
1152;Vörösmarty;utca;XV
1161;Vörösmarty;utca;XVI
1174;Vörösmarty;utca;XVII
1201;Vörösmarty;tér;XX
1201;Vörösmarty;utca;XX
1214;Vörösmarty;utca;XXI
1223;Vörösmarty;utca;XXII
1181;Vörösmarty Mihály;utca;XVIII
1025;Vöröstorony;lépcső;II
1025;Vöröstorony;utca;II
1025;Vöröstorony;lejtő;II
1032;Vörösvári;út;III
1033;Vörösvári;út;III
1035;Vörösvári;út;III
1037;Vörösvári;út;III
1163;Vulkán;utca;XVI
1239;Wagner;utca;XXIII
1137;Wahrmann Mór;köz;XIII
1117;Warga László;út;XI
1115;Wartha Vince;utca;XI
1146;Washington György;sétány;XIV
1148;Wass Albert;tér;XIV
1171;Wass Albert;tér;XVII
1151;Wágner Manó;park;XV
1174;Wéber Károly;utca;XVII
1136;Wein János;park;XIII
1065;Weiner Leó;utca;VI
1066;Weiner Leó;utca;VI
1211;Weiss Manfréd;út;XXI
1051;Wekerle Sándor;utca;V
1238;Wekerle Sándor;utca;XXIII
1046;Wesselényi;utca;IV
1077;Wesselényi;utca;VII
1154;Wesselényi;utca;XV
1162;Wesselényi;utca;XVI
1174;Wesselényi;utca;XVII
1193;Wesselényi;utca;XIX
1201;Wesselényi;utca;XX
1204;Wesselényi;utca;XX
1222;Wesselényi;utca;XXII
1121;Wigner Jenő Pál;tér;XII
1146;Winston Churchill;sétány;XIV
1182;Wittmann Viktor;utca;XVIII
1181;Wlassics Gyula;utca;XVIII
1182;Wlassics Gyula;utca;XVIII
1155;Wysocki;utca;XV
1172;X;utca;XVII
1223;X;utca;XXII
1224;X;utca;XXII
1148;Xantus;utca;XIV
1172;XI;utca;XVII
1224;XI;utca;XXII
1172;XII;utca;XVII
1224;XII;utca;XXII
1172;XIII;utca;XVII
1224;XIII;utca;XXII
1172;XIV;utca;XVII
1224;XIV;utca;XXII
1172;XIX;utca;XVII
1172;XV;utca;XVII
1224;XV;utca;XXII
1172;XVI;utca;XVII
1224;XVI;utca;XXII
1172;XVII;utca;XVII
1224;XVII;utca;XXII
1172;XVIII;utca;XVII
1172;XX;utca;XVII
1172;XXI;utca;XVII
1172;XXII;utca;XVII
1172;XXIII;utca;XVII
1172;XXIV;utca;XVII
1172;XXIX;utca;XVII
1172;XXV;utca;XVII
1172;XXVI;utca;XVII
1172;XXVII;utca;XVII
1172;XXVIII;utca;XVII
1013;Ybl Miklós;tér;I
1033;Zab;utca;III
1112;Zabfű;utca;XI
1141;Zabla;utca;XIV
1223;Zabola;utca;XXII
1101;Zách;utca;X
1186;Zádor;utca;XVIII
1155;Zafír;utca;XV
1182;Zágon;utca;XVIII
1107;Zágrábi;utca;X
1107;Zágrábi;köz;X
1224;Zagyva;utca;XXII
1031;Záhony;utca;III
1112;Zajzon;utca;XI
1222;Zakariás József;utca;XXII
1224;Zala;utca;XXII
1152;Zala György;utca;XV
1192;Zalaegerszeg;utca;XIX
1194;Zalaegerszeg;utca;XIX
1194;Zalaegerszeg;utca;XIX
1196;Zalaegerszeg;utca;XIX
1125;Zalai;út;XII
1144;Zalán;utca;XIV
1183;Zalán;utca;XVIII
1202;Zalán;utca;XX
1182;Zaláta;utca;XVIII
1182;Zalatna;utca;XVIII
1125;Zalatnai;utca;XII
1163;Zalavár;utca;XVI
